Persistent EPS in the Last Four Seasons,Non-industry income and expenditure/revenue,Borrowing dependency,Total debt/Total net worth,Net Income to Total Assets,Current Liability to Assets,Net worth/Assets,Quick Ratio,ROA(C) before interest and depreciation before interest,ROA(B) before interest and depreciation after tax,Equity to Liability,Net Income to Stockholder's Equity,Revenue Per Share (Yuan ¥),Retained Earnings to Total Assets,Operating Profit Rate,Degree of Financial Leverage (DFL),ROA(A) before interest and % after tax,Debt ratio %,Accounts Receivable Turnover,Net Value Per Share (C),Bankrupt?
0.216791151,0.303466277,0.375483971,0.006362451,0.800518008,0.077550004,0.878616561,0.007711292,0.507775557,0.56448418,0.030774483,0.840399547,0.012871122,0.932565476,0.999022817,0.027878783,0.544537724,0.121383439,0.000986071,0.168303064,0
0.264441713,0.30349383,0.369637181,0.005089414,0.858852057,0.111675773,0.894307223,0.011624643,0.577682445,0.640184164,0.035783036,0.844581209,0.060952554,0.954335462,0.999127156,0.026791157,0.656890536,0.105692777,0.001450702,0.197421095,0
0.187293183,0.3036403,0.374119571,0.008127924,0.734734917,0.131345329,0.860688696,0.003273291,0.380441671,0.437871406,0.026385698,0.834685334,0.031671128,0.911108095,0.998726323,0.026759227,0.428259922,0.139311304,0.00449616,0.158653238,0
0.209605748,0.303459267,0.383788916,0.014367266,0.788158191,0.086709829,0.8188167,0.009984566,0.46628967,0.518924996,0.019436088,0.839114525,0.029614169,0.915355996,0.998962501,0.026302981,0.522078064,0.1811833,0.000919116,0.158948211,0
0.294506949,0.30352791,0.369637181,0.001693431,0.915259969,0.049715047,0.953925689,0.030757205,0.701945108,0.786069918,0.083222031,0.846614251,0.042666788,0.970866615,0.999295509,0.026791214,0.799989097,0.046074311,0.001069258,0.205174666,0
0.225772903,0.303564648,0.370328328,0.003787195,0.819419913,0.083553237,0.913504852,0.010473033,0.526446644,0.591787569,0.044266089,0.841580842,0.027390837,0.939141046,0.999007103,0.026791157,0.574738334,0.086495148,0.001262009,0.174160381,0
0.236740096,0.303580842,0.377905221,0.007610866,0.817685047,0.048743438,0.865556127,0.00726275,0.542144006,0.599871513,0.027464648,0.841885404,0.013869353,0.938583792,0.999248481,0.026919412,0.576264719,0.134443873,0.001223459,0.20458472,0
0.239954619,0.303572141,0.369637181,0.001036851,0.842275913,0.034562524,0.96997914,0.03236297,0.56339882,0.611060549,0.124118478,0.842439725,0.027889953,0.947908273,0.999123228,0.026791231,0.61202573,0.03002086,0.001645481,0.19392356,0
0.233052851,0.303648518,0.369637181,0.001333224,0.842609039,0.041274746,0.962481483,0.029301161,0.574074977,0.627228438,0.101129002,0.842526602,0.020372975,0.946813644,0.999078164,0.026791157,0.61960314,0.037518517,0.002992706,0.176562302,0
0.263118086,0.303549663,0.375076887,0.006128088,0.855301648,0.085073097,0.881307253,0.010990821,0.626627017,0.637828578,0.031544795,0.844635263,0.071086105,0.95101884,0.999135822,0.026810112,0.645224597,0.118692747,0.001184909,0.194766339,0
0.20686395,0.303282585,0.374419291,0.007345498,0.780512736,0.138528275,0.868186353,0.002164726,0.443621118,0.49403073,0.028076095,0.838750875,0.007093486,0.925919036,0.998879192,0.026765605,0.48833406,0.131813647,0.00129853,0.163836332,0
0.253758154,0.303523076,0.369637181,0.004055299,0.860093356,0.094637557,0.909242072,0.012537945,0.606493443,0.673483591,0.042090144,0.844336903,0.033546592,0.938390797,0.999177419,0.026795734,0.68349324,0.090757928,0.002130401,0.185242931,0
0.233903753,0.303778793,0.369637181,0.000312788,0.844718113,0.011472361,0.990265139,0.097491912,0.557402623,0.61769902,0.308560113,0.842388335,0.007819472,0.944353722,0.999279216,0.026791157,0.622110772,0.009734861,0.001381717,0.179259197,0
0.291292427,0.303503982,0.369637181,0.003012065,0.908824743,0.078567685,0.926837379,0.014201104,0.695363916,0.76920606,0.052646363,0.847008632,0.066609193,0.964239571,0.999185161,0.026791157,0.786796773,0.073162621,0.056733588,0.197589651,0
0.238158268,0.303621206,0.37637083,0.006640586,0.830304072,0.127842687,0.875532848,0.001511565,0.552527665,0.610578725,0.029933273,0.842788646,0.017136289,0.94472458,0.999172335,0.026827156,0.59436328,0.124467152,0.001314762,0.17955417,0
0.28183795,0.303539753,0.369637181,0.004272335,0.879567585,0.099405261,0.905916498,0.013509265,0.620192073,0.691632314,0.040518882,0.845732819,0.047128575,0.959051501,0.999207346,0.026791318,0.702845617,0.094083502,0.000880566,0.202857022,0
0.309445022,0.303539753,0.369637181,0.004869641,0.880738844,0.108513041,0.897300239,0.011669559,0.649783064,0.717169013,0.036905222,0.846067367,0.050335012,0.965186293,0.999308103,0.026791157,0.725686873,0.102699761,0.001326935,0.228477519,0
0.249220006,0.303535644,0.369637181,0.004909766,0.843656038,0.104011262,0.896725822,0.010104344,0.550723931,0.609079715,0.036691602,0.843441169,0.048232678,0.947163838,0.999092608,0.026791157,0.627834714,0.103274178,0.000805494,0.192322279,0
0.215089345,0.303467485,0.369637181,0.001560291,0.798086266,0.047934254,0.957039635,0.032619369,0.478623312,0.532469618,0.088984668,0.840156589,0.010723415,0.926237702,0.999000401,0.026791157,0.534507196,0.042960365,0.002030982,0.165016224,0
0.227380165,0.303555947,0.3723123,0.01911927,0.808699651,0.209384138,0.799256281,0.004219033,0.509579291,0.56244981,0.017164101,0.841861685,0.026770725,0.935053528,0.999036683,0.026804494,0.569505015,0.200743719,0.001728668,0.1725591,0
0.252150893,0.30369444,0.369637181,0.001220146,0.869429688,0.038595788,0.965293104,0.038947606,0.65368303,0.697414208,0.10874274,0.8439138,0.019314246,0.955695592,0.999274826,0.026793819,0.666321413,0.034706896,0.001858521,0.190594581,0
0.211496644,0.303321016,0.370405495,0.001186405,0.770584562,0.021943763,0.966139614,0.023728395,0.536830303,0.568874137,0.111227165,0.838707418,0.0037963,0.818866098,0.99883332,0.026782762,0.487788923,0.033860386,0.000973898,0.148034217,0
0.221423844,0.303579392,0.375567848,0.005603735,0.808740388,0.054858334,0.887656075,0.011036361,0.529907863,0.575512608,0.033492683,0.8409969,0.012145137,0.935605844,0.999040611,0.026791157,0.55353249,0.112343925,0.000789263,0.172938351,0
0.185780467,0.303536128,0.369637181,0.001499193,0.700178647,0.044666626,0.958460562,0.032910078,0.361819334,0.388778843,0.091899667,0.834857021,0.012009014,0.901441873,0.998515565,0.026791157,0.358700392,0.041539438,0.001665771,0.161560828,0
0.315779522,0.30351945,0.369637181,0.001929618,0.959320117,0.056606448,0.948604771,0.014413833,0.864963682,0.932598105,0.074892853,0.849235643,0.057141129,0.956446544,0.999308219,0.026791157,0.942706062,0.051395229,0.002524018,0.20091863,0
0.256594497,0.303521142,0.38036897,0.020102317,0.836090415,0.188757677,0.795991172,0.004098008,0.577536197,0.625568821,0.016827602,0.845971607,0.200326694,0.934453126,0.999006294,0.02685702,0.64249891,0.204008828,0.00441906,0.171927015,0
0.210456651,0.303075449,0.370690677,0.002431173,0.762845731,0.044725059,0.9380234,0.007738117,0.443913616,0.494351946,0.062251584,0.838093498,0.003433308,0.827721844,0.998876881,0.026760864,0.470126472,0.0619766,0.000689844,0.144031014,0
0.209794838,0.303753173,0.369637181,0.002950054,0.778741839,0.077704692,0.927986214,0.015952848,0.439331156,0.487445795,0.053493406,0.838983377,0.017711027,0.879096764,0.998803162,0.026789031,0.498855212,0.072013786,0.001146359,0.154186507,0
0.2149948,0.303619755,0.370243333,0.004073537,0.797609132,0.089803891,0.908939747,0.010871043,0.495100668,0.550564805,0.041945838,0.840151712,0.014746586,0.900309229,0.9989231,0.027045325,0.535215874,0.091060253,0.000977955,0.161013021,0
0.242507327,0.303531052,0.369637181,0.00464075,0.849024316,0.105201086,0.900504883,0.013543576,0.597036026,0.655816693,0.038180766,0.843752038,0.035452304,0.935792245,0.999104509,0.026791157,0.655473179,0.099495117,0.001542004,0.174961021,0
0.195896757,0.303536369,0.369637181,0.005722285,0.753061253,0.120468379,0.886174683,0.009355111,0.398430264,0.444402805,0.033021621,0.836807818,0.017892524,0.899131916,0.99876376,0.026791157,0.404546446,0.113825317,0.001308675,0.162909275,0
0.160537014,0.304247689,0.369637181,0.004691817,0.412620988,0.106557845,0.899779303,0.01213744,0.081411788,0.091760801,0.037885755,0.813135174,0.000393242,0.776311987,0.973874888,0.026791157,0.091255997,0.100220697,0.002041127,0.138342253,0
0.193911317,0.303346636,0.369725532,0.004177496,0.712156547,0.098487695,0.907337425,0.005061841,0.384585385,0.429198565,0.041182438,0.834375908,0.003478682,0.875456288,0.997956432,0.026789691,0.387265591,0.092662575,0.001245777,0.149045552,0
0.199016734,0.303484162,0.370224321,0.005539901,0.726864711,0.116820541,0.88844212,0.009541016,0.38287915,0.419026714,0.033754461,0.834896735,0.013823979,0.85703699,0.998773928,0.026790237,0.40956171,0.11155788,0.001481136,0.145000211,0
0.220383852,0.30617693,0.370088999,0.000523441,0.8111667,0.014960858,0.984037246,0.051828663,0.496075659,0.551635527,0.212871398,0.840789107,0.001754466,0.940017947,0.998325952,0.026802789,0.55762102,0.015962754,0.001438528,0.177826472,0
0.226812896,0.303897709,0.374826375,0.007971986,0.827171794,0.096866134,0.862139855,0.005285176,0.50972554,0.558327534,0.026696011,0.842747462,0.037479014,0.941776311,0.998940316,0.026853572,0.596870911,0.137860145,0.000973898,0.193544309,0
0.21716933,0.303526701,0.374411463,0.008070473,0.800081349,0.081666709,0.861232881,0.009415624,0.487300736,0.541999036,0.026499112,0.840400801,0.025545624,0.932181743,0.998977638,0.027156997,0.539849542,0.138767119,0.000898826,0.169567233,0
0.203554883,0.302692115,0.37792647,0.008947738,0.708751861,0.085119716,0.853553829,0.005424293,0.480427046,0.53434338,0.024927926,0.832052601,0.013944976,0.903704625,0.998871335,0.026737688,0.413486699,0.146446171,0.000752742,0.155492815,0
0.210267562,0.303796921,0.373878005,0.00384647,0.78957435,0.024146966,0.912537413,0.019211166,0.500024375,0.555971947,0.043759786,0.839620049,0.003690428,0.798801896,0.998778897,0.025880349,0.527802006,0.087462587,0.000748684,0.140407062,0
0.230405597,0.303525251,0.372265329,0.004908854,0.815985299,0.078608172,0.896756054,0.008347609,0.515136743,0.571069115,0.036697667,0.841468549,0.031308136,0.939206121,0.999052166,0.026859592,0.569777584,0.103243946,0.001227517,0.193586448,0
0.220762031,0.303489963,0.373587231,0.006796524,0.800895747,0.080604849,0.873839828,0.006847273,0.489250719,0.541303068,0.029488686,0.840440052,0.020796467,0.936855424,0.999016231,0.027002598,0.541484954,0.126160172,0.000649265,0.179469892,0
0.20071854,0.303083426,0.382616874,0.015985008,0.731090871,0.129139254,0.811319043,0.003107973,0.481597036,0.506344023,0.018512001,0.831802042,0.009528563,0.864128151,0.998837364,0.026688992,0.442215438,0.188680957,0.001176793,0.140617757,0
0.235038291,0.303445732,0.373000092,0.003161619,0.826123811,0.03136983,0.924146688,0.025273648,0.552673914,0.612827239,0.050719215,0.841925894,0.010057928,0.941644222,0.99940031,0.026849865,0.592509812,0.075853312,0.000801436,0.199949433,0
0.197031294,0.302396517,0.369637181,0.001343255,0.646034343,0.024101085,0.962239623,0.038915166,0.35655438,0.359815836,0.100543284,0.832044666,0.002661948,0.809133995,0.998311162,0.026791157,0.323648059,0.037760377,0.002883142,0.142640428,0
0.253947244,0.303629423,0.369637181,0.001151752,0.865740085,0.033066302,0.967016356,0.031268754,0.571003754,0.640344772,0.113970608,0.843695315,0.021189709,0.9604144,0.999243743,0.026791157,0.657163105,0.032983644,0.001217372,0.197505373,0
0.22511109,0.303590993,0.371679308,0.003585661,0.816062294,0.087045542,0.916800193,0.007323887,0.508653049,0.561539697,0.046108071,0.841340076,0.019783112,0.938682775,0.999074582,0.026830977,0.576646315,0.083199807,0.001024621,0.197294678,0
0.221329299,0.303476428,0.369637181,0.001356022,0.808409398,0.024526627,0.961937298,0.042902131,0.482620777,0.538305048,0.09978059,0.840705615,0.009694935,0.945181501,0.999098963,0.026791373,0.551351941,0.038062702,0.000758828,0.189161856,0
0.226245627,0.303502531,0.369637181,0.002333598,0.812245392,0.057529492,0.940018744,0.014445025,0.499975625,0.552920392,0.064302805,0.840990698,0.033833961,0.936766092,0.999046158,0.026791157,0.55892935,0.059981256,0.001416209,0.210231343,0
0.230121963,0.303510507,0.370676138,0.003964107,0.827093327,0.07597583,0.910662998,0.014423815,0.535562814,0.582258151,0.04279304,0.842112298,0.028585689,0.940429419,0.999091221,0.0268319,0.58678587,0.089337002,0.001097664,0.17955417,0
0.240143708,0.303475945,0.373155544,0.006273083,0.83149302,0.12508749,0.879644466,0.006681955,0.530785356,0.589378446,0.031060842,0.842818132,0.035648925,0.946786289,0.99912057,0.026825436,0.598288269,0.120355534,0.000669555,0.18692849,0
0.251772714,0.303558122,0.372408479,0.00341422,0.845345,0.045129283,0.919702512,0.015237927,0.586701116,0.650998447,0.047837279,0.843189814,0.021189709,0.953338903,0.999269857,0.026819276,0.632522896,0.080297488,0.000990129,0.202646328,0
0.2312565,0.303691298,0.375336347,0.006003155,0.821509422,0.03234686,0.882788645,0.014107528,0.53258909,0.591734033,0.031978483,0.842003136,0.018512637,0.941119727,0.9990487,0.026857674,0.581061928,0.117211355,0.001174764,0.181324007,0
0.199016734,0.303449841,0.372480054,0.003259194,0.768663708,0.082509269,0.922393204,0.007326382,0.425973773,0.481449756,0.049553938,0.838321897,0.010829287,0.926853601,0.998702174,0.026756212,0.487625382,0.077606796,0.003725158,0.182251064,0
0.255365416,0.303572866,0.369637181,0.002065494,0.867683594,0.051339439,0.945641987,0.023646672,0.585531127,0.643985224,0.070884821,0.844127124,0.027209341,0.955119453,0.999236002,0.026791159,0.662069341,0.054358013,0.001361428,0.192575113,0
0.262456273,0.303748823,0.371709504,0.003840998,0.84405417,0.058717866,0.91262811,0.008850424,0.553063911,0.610471653,0.043803877,0.84321077,0.027436212,0.94881608,0.999173144,0.026800027,0.6150785,0.08737189,0.000578252,0.219038389,0
0.228987426,0.303544104,0.369637181,0.003358593,0.824875542,0.082287134,0.920669952,0.014744469,0.514795496,0.562128594,0.048435491,0.84187659,0.042787785,0.941185875,0.999028017,0.02679485,0.578935892,0.079330048,0.001203169,0.177320804,0
0.227191075,0.3034525,0.372000277,0.00426504,0.814769799,0.09731197,0.906007195,0.011848601,0.51767172,0.570266074,0.040569594,0.841320916,0.022475309,0.941605697,0.99911641,0.026851958,0.566016136,0.093992805,0.000979984,0.190510303,0
0.276070719,0.30355208,0.369637181,0.001125307,0.885172485,0.03560636,0.967711703,0.033031727,0.656608005,0.688473687,0.116132927,0.84470122,0.023912156,0.964277402,0.999541624,0.02679164,0.694341474,0.032288297,0.001203169,0.21200118,0
0.297816016,0.303526218,0.377822462,0.009002453,0.851408725,0.067007607,0.853100342,0.004311361,0.62852825,0.694255581,0.024839334,0.845136431,0.042167672,0.955166162,0.999332484,0.02681843,0.645442652,0.146899658,0.001158532,0.231806498,0
0.242790962,0.303494555,0.370465887,0.0032902,0.842078726,0.079045501,0.921879251,0.016357096,0.551893921,0.613844424,0.049206367,0.842952604,0.034181829,0.946298696,0.99911953,0.026814715,0.620693415,0.078120749,0.00071622,0.186296406,0
0.228514702,0.303485371,0.373193568,0.005008253,0.814717511,0.054994993,0.895395592,0.008325151,0.551455175,0.608383746,0.036182421,0.841387645,0.018013521,0.937573519,0.999145182,0.026840584,0.567706062,0.104604408,0.000937376,0.19556698,0
0.266143519,0.303474011,0.371565235,0.003588397,0.85465326,0.054128863,0.916769961,0.008334508,0.607614683,0.655602548,0.04608457,0.84383458,0.029190677,0.959670581,0.999379396,0.026804678,0.634648932,0.083230039,0.000744626,0.216172938,0
0.224165642,0.303603562,0.371115654,0.004648045,0.810658441,0.083554661,0.900414185,0.005147307,0.521327938,0.567535735,0.038141118,0.841069537,0.024260024,0.94132567,0.999004907,0.026830303,0.559092891,0.099585815,0.001209256,0.187181324,0
0.25961993,0.303479328,0.369639418,0.001757266,0.868594713,0.050240221,0.952474529,0.026739049,0.603227222,0.659028856,0.080771573,0.844066246,0.03338022,0.955562994,0.999248134,0.0267913,0.671772787,0.047525471,0.00112404,0.19927521,0
0.275408906,0.303511716,0.369637181,0.002743049,0.873924701,0.068170465,0.931886205,0.014933492,0.609857164,0.676428074,0.056615766,0.844748399,0.047597441,0.961200844,0.999205497,0.026791277,0.681530746,0.068113795,0.001424325,0.210652733,0
0.18663137,0.303215151,0.387554436,0.016792055,0.741395798,0.071720821,0.807933005,0.005002576,0.468775898,0.503346004,0.018117464,0.832889636,0.011842643,0.915673834,0.998569641,0.026701124,0.45142826,0.192066995,0.000862305,0.156630568,0
0.240238253,0.303462651,0.37122749,0.004851403,0.838028232,0.096002374,0.897542099,0.011146781,0.561302589,0.612345415,0.037002916,0.843027566,0.041275315,0.945794866,0.999111095,0.02680841,0.609954208,0.102457901,0.001217372,0.181703257,0
0.2963033,0.303515341,0.370558711,0.00441733,0.867351597,0.085032498,0.903739759,0.015121892,0.614585872,0.669896675,0.039552639,0.844953394,0.078799704,0.959458504,0.999176957,0.026805973,0.68114915,0.096260241,0.001170706,0.236526063,0
0.230027418,0.303457817,0.369637181,0.002249701,0.822346216,0.060008161,0.941741996,0.020579248,0.538829035,0.604207934,0.066206326,0.841568621,0.022006443,0.94051507,0.999102776,0.026791157,0.578881378,0.058258004,0.001172735,0.188951161,0
0.232296492,0.303422529,0.370421152,0.003540977,0.823767,0.072159731,0.917556006,0.012657722,0.548481451,0.609186787,0.046547475,0.841831657,0.02367016,0.931966327,0.999100465,0.026799804,0.581988661,0.082443994,0.001089548,0.167797396,0
0.273990735,0.303475703,0.369637181,0.002778614,0.879476088,0.071363274,0.93122109,0.016109432,0.632574465,0.696825312,0.05605118,0.845098494,0.046387465,0.964147373,0.99923034,0.026791758,0.691016136,0.06877891,0.001122011,0.202983439,0
0.227947433,0.303519934,0.375960392,0.005825331,0.817242456,0.090488159,0.884904919,0.00746737,0.54170526,0.598318968,0.03262526,0.841656482,0.014519715,0.938805784,0.999151075,0.026881068,0.572721326,0.115095081,0.000878537,0.180312671,0
0.334215751,0.303511474,0.369745662,0.003100521,0.913070068,0.078397995,0.925235058,0.016292841,0.691756447,0.761282724,0.051484234,0.847322977,0.071993587,0.972855152,0.999281412,0.02679266,0.777747492,0.074764942,0.000821726,0.233112806,0
0.219911128,0.303533952,0.378269807,0.012370166,0.802892914,0.176652765,0.829579466,0.006779898,0.47545459,0.532683763,0.020906051,0.840796352,0.053329703,0.933727855,0.998969781,0.027123376,0.545464457,0.170420534,0.000517383,0.1725591,0
0.220005673,0.30350374,0.373985367,0.00545874,0.809269616,0.079040462,0.889470024,0.004525339,0.520645444,0.587504684,0.034095682,0.841026748,0.009861306,0.911924734,0.999028363,0.027103542,0.558275185,0.110529976,0.001755044,0.157852598,0
0.187009549,0.303513408,0.378688074,0.010219863,0.767729226,0.125515742,0.843667805,0.005534712,0.42972749,0.482359869,0.023122063,0.837274702,0.178108505,0.922490407,0.998935348,0.026697894,0.489042739,0.156332195,0.003244296,0.190552442,0
